"No.","Time","Source","Destination","Protocol","Length","Info"
"1921","50.037411841","192.168.3.249","142.250.200.142","TCP","74","53330  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=932709543 TSecr=0 WS=128"
"1922","50.156709310","fe80::fb1d:5873:68:fb87","ff02::fb","MDNS","101","Standard query 0x0000 ANY DESKTOP-AQCBEGB.local, ""QM"" question"
"1923","50.220155181","142.250.200.142","192.168.3.249","TCP","66","443  >  53324 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338398 TSecr=932709537"
"1924","50.228639185","142.250.200.142","192.168.3.249","TCP","74","443  >  53330 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16338398 TSecr=932709543 WS=128"
"1925","50.228743775","192.168.3.249","142.250.200.142","TCP","66","53330  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=932709734 TSecr=16338398"
"1926","50.231157181","192.168.3.249","142.250.200.142","TLSv1","583","Client Hello"
"1927","50.306174584","142.250.200.142","192.168.3.249","TCP","66","443  >  53324 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338398 TSecr=932709537"
"1928","50.306517159","192.168.3.249","142.250.200.142","TCP","66","53324  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=932709812 TSecr=16338398"
"1929","50.311199644","142.250.200.142","192.168.3.249","TCP","66","443  >  53330 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338400 TSecr=932709737"
"1930","50.325378067","192.168.3.12","255.255.255.255","UDP","847","52730  >  29810 Len=805"
"1931","50.334094328","142.250.200.142","192.168.3.249","TCP","66","443  >  53330 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338400 TSecr=932709737"
"1932","50.334361572","192.168.3.249","142.250.200.142","TCP","66","53330  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=932709840 TSecr=16338400"
"1933","50.349917572","192.168.3.249","192.168.3.1","DNS","85","Standard query 0xc2cf A colab.research.google.com"
"1934","50.523160972","142.250.200.142","192.168.3.249","TCP","66","443  >  53324 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16338410 TSecr=932709812"
"1935","50.523197886","142.250.200.142","192.168.3.249","TCP","66","443  >  53330 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16338411 TSecr=932709840"
"1936","50.523207514","192.168.3.1","192.168.3.249","DNS","173","Standard query response 0xc2cf A colab.research.google.com CNAME colab-alv.research.google.com A 216.239.38.180 A 216.239.36.180 A 216.239.32.180 A 216.239.34.180"
"1937","50.523640821","192.168.3.249","216.239.32.180","TCP","74","34160  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=4108707666 TSecr=0 WS=128"
"1938","50.560373408","216.239.32.180","192.168.3.249","TCP","74","443  >  34160 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16338429 TSecr=4108707666 WS=128"
"1939","50.560475754","192.168.3.249","216.239.32.180","TCP","66","34160  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=4108707703 TSecr=16338429"
"1940","50.565942004","192.168.3.249","216.239.32.180","TLSv1","583","Client Hello"
"1941","50.648961737","216.239.32.180","192.168.3.249","TCP","66","443  >  34160 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338437 TSecr=4108707709"
"1942","50.653150989","216.239.32.180","192.168.3.249","TCP","66","443  >  34160 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338438 TSecr=4108707709"
"1943","50.653594686","192.168.3.249","216.239.32.180","TCP","66","34160  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=4108707796 TSecr=16338438"
"1944","50.654480599","192.168.3.249","192.168.3.1","DNS","85","Standard query 0x511d A colab.research.google.com"
"1945","50.811119024","216.239.32.180","192.168.3.249","TCP","66","443  >  34160 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16338442 TSecr=4108707796"
"1946","50.811225485","192.168.3.1","192.168.3.249","DNS","173","Standard query response 0x511d A colab.research.google.com CNAME colab-alv.research.google.com A 216.239.32.180 A 216.239.34.180 A 216.239.38.180 A 216.239.36.180"
"1947","50.812167241","192.168.3.249","216.239.32.180","TCP","74","34172  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=4108707955 TSecr=0 WS=128"
"1948","50.814654747","192.168.3.51","224.0.0.251","MDNS","85","Standard query 0x0000 AAAA HPLaserJetM139-M142.local, ""QM"" question"
"1949","50.816176765","fe80::99c3:5cdc:2244:3a32","ff02::fb","MDNS","105","Standard query 0x0000 AAAA HPLaserJetM139-M142.local, ""QM"" question"
"1950","50.817669276","fe80::99c3:5cdc:2244:3a32","ff02::1:3","LLMNR","99","Standard query 0x9264 A HPLaserJetM139-M142"
"1951","50.822633959","192.168.3.51","224.0.0.252","LLMNR","79","Standard query 0x4f49 AAAA HPLaserJetM139-M142"
"1952","51.010479535","192.168.3.62","224.0.0.251","MDNS","119","Standard query response 0x0000 AAAA fe80::4685:a5a6:76b6:ca1d A 192.168.3.62"
"1953","51.012964661","fe80::4685:a5a6:76b6:ca1d","ff02::fb","MDNS","139","Standard query response 0x0000 AAAA fe80::4685:a5a6:76b6:ca1d A 192.168.3.62"
"1954","51.015902880","216.239.32.180","192.168.3.249","TCP","74","443  >  34172 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16338458 TSecr=4108707955 WS=128"
"1955","51.016001731","192.168.3.249","216.239.32.180","TCP","66","34172  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=4108708159 TSecr=16338458"
"1956","51.020640733","192.168.3.249","216.239.32.180","TLSv1","583","Client Hello"
"1957","51.033805414","fe80::4685:a5a6:76b6:ca1d","ff02::1:3","LLMNR","95","Standard query 0x7cba ANY DESKTOP-T3C4QEJ"
"1958","51.035108660","192.168.3.62","224.0.0.252","LLMNR","75","Standard query 0x7cba ANY DESKTOP-T3C4QEJ"
"1959","51.037184894","192.168.3.35","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1960","51.038162735","08:55:31:cd:f7:4b","Spanning-tree-(for-bridges)_00","STP","53","RST. Root = 32768/0/08:55:31:cd:f7:4b  Cost = 0  Port = 0x8001"
"1961","51.088307748","192.168.3.91","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"1962","51.094488182","216.239.32.180","192.168.3.249","TCP","66","443  >  34172 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338479 TSecr=4108708163"
"1963","51.094554018","216.239.32.180","192.168.3.249","TCP","66","443  >  34172 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338479 TSecr=4108708163"
"1964","51.094894548","192.168.3.249","216.239.32.180","TCP","66","34172  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=4108708238 TSecr=16338479"
"1965","51.095501320","192.168.3.249","192.168.3.1","DNS","85","Standard query 0x639e A colab.research.google.com"
"1966","51.179228105","216.239.32.180","192.168.3.249","TCP","66","443  >  34172 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16338486 TSecr=4108708238"
"1967","51.179332314","192.168.3.1","192.168.3.249","DNS","173","Standard query response 0x639e A colab.research.google.com CNAME colab-alv.research.google.com A 216.239.38.180 A 216.239.36.180 A 216.239.32.180 A 216.239.34.180"
"1968","51.180741553","192.168.3.249","216.239.32.180","TCP","74","34180  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=4108708323 TSecr=0 WS=128"
"1969","51.192037281","fe80::99c3:5cdc:2244:3a32","ff02::1:3","LLMNR","99","Standard query 0x9264 A HPLaserJetM139-M142"
"1970","51.193240442","fe80::99c3:5cdc:2244:3a32","ff02::1:3","LLMNR","99","Standard query 0x4f49 AAAA HPLaserJetM139-M142"
"1971","51.194437006","192.168.3.51","224.0.0.252","LLMNR","79","Standard query 0x4f49 AAAA HPLaserJetM139-M142"
"1972","51.195580667","192.168.3.51","224.0.0.252","LLMNR","79","Standard query 0x9264 A HPLaserJetM139-M142"
"1973","51.199020649","216.239.32.180","192.168.3.249","TCP","74","443  >  34180 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16338495 TSecr=4108708323 WS=128"
"1974","51.199059186","192.168.3.249","216.239.32.180","TCP","66","34180  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=4108708342 TSecr=16338495"
"1975","51.200757868","192.168.3.249","216.239.32.180","TLSv1","583","Client Hello"
"1976","51.212572435","216.239.32.180","192.168.3.249","TCP","66","443  >  34180 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338497 TSecr=4108708343"
"1977","51.221222332","216.239.32.180","192.168.3.249","TCP","66","443  >  34180 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338497 TSecr=4108708343"
"1978","51.221630152","192.168.3.249","216.239.32.180","TCP","66","34180  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=4108708364 TSecr=16338497"
"1979","51.241383604","216.239.32.180","192.168.3.249","TCP","66","443  >  34180 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16338500 TSecr=4108708364"
"1980","51.845916019","192.168.3.234","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1981","51.862552671","fe80::84b6:f3ff:fea8:ea47","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1982","51.936917240","64:d1:54:9d:1c:77","Broadcast","ARP","60","Who has 192.168.3.132? Tell 192.168.3.1"
"1983","52.364817841","192.168.3.234","224.0.0.251","MDNS","76","Standard query 0x0000 AAAA zinox_edge.local, ""QM"" question"
"1984","52.367108148","fe80::293d:619e:24bd:6b9c","ff02::fb","MDNS","96","Standard query 0x0000 AAAA zinox_edge.local, ""QM"" question"
"1985","52.368576045","fe80::2712:29cf:bec8:a97a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1986","52.369759158","192.168.3.33","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"1987","52.433714165","fe80::2712:29cf:bec8:a97a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1988","52.452367149","192.168.3.66","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-9.local, ""QM"" question ANY Android-9.local, ""QM"" question A 192.168.3.66 AAAA fe80::ccac:b8ff:fec9:567f"
"1989","52.456416995","fe80::ccac:b8ff:fec9:567f","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-9.local, ""QM"" question ANY Android-9.local, ""QM"" question A 192.168.3.66 AAAA fe80::ccac:b8ff:fec9:567f"
"1990","52.502069151","fe80::2712:29cf:bec8:a97a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1991","52.507571717","192.168.3.33","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"1992","52.509108344","fe80::2712:29cf:bec8:a97a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1993","52.510681770","192.168.3.33","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"1994","52.511777726","192.168.3.33","224.0.0.251","MDNS","81","Standard query 0x0000 ANY DESKTOP-D3TB5LR.local, ""QM"" question"
"1995","52.524355623","fe80::2712:29cf:bec8:a97a","ff02::fb","MDNS","139","Standard query response 0x0000 AAAA fe80::2712:29cf:bec8:a97a A 192.168.3.33"
"1996","52.525746581","fe80::2712:29cf:bec8:a97a","ff02::1:3","LLMNR","95","Standard query 0x30c7 ANY DESKTOP-D3TB5LR"
"1997","52.527092771","192.168.3.33","224.0.0.252","LLMNR","75","Standard query 0x30c7 ANY DESKTOP-D3TB5LR"
"1998","52.702643560","192.168.3.33","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"1999","52.703661347","fe80::2712:29cf:bec8:a97a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2000","53.133287775","192.168.3.35","192.168.3.255","UDP","86","57621  >  57621 Len=44"
"2001","53.135424888","192.168.3.120","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"2002","53.136449812","64:d1:54:9d:1c:77","Broadcast","ARP","60","Who has 192.168.3.134? Tell 192.168.3.1"
"2003","53.144279646","fe80::14c0:17ff:feb3:8146","ff02::2","ICMPv6","70","Router Solicitation from 16:c0:17:b3:81:46"
"2004","53.411587016","192.168.3.235","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.251"
"2005","53.412698261","fe80::74dc:a3ff:fe60:be5","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2006","53.730139486","fe80::74dc:a3ff:fe60:be5","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2007","53.750490916","192.168.3.66","224.0.0.251","MDNS","290","Standard query response 0x0000 PTR, cache flush Android-9.local PTR, cache flush Android-9.local A, cache flush 192.168.3.66 AAAA, cache flush fe80::ccac:b8ff:fec9:567f NSEC, cache flush 66.3.168.192.in-addr.arpa NSEC, cache flush F.7.6.5.9.C.E.F.F.F.8.B.C.A.C.C.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-9.local"
"2008","53.755401903","fe80::ccac:b8ff:fec9:567f","ff02::fb","MDNS","310","Standard query response 0x0000 PTR, cache flush Android-9.local PTR, cache flush Android-9.local A, cache flush 192.168.3.66 AAAA, cache flush fe80::ccac:b8ff:fec9:567f NSEC, cache flush 66.3.168.192.in-addr.arpa NSEC, cache flush F.7.6.5.9.C.E.F.F.F.8.B.C.A.C.C.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-9.local"
"2009","53.781517591","192.168.3.234","224.0.0.251","MDNS","76","Standard query 0x0000 AAAA zinox_edge.local, ""QM"" question"
"2010","53.799964868","fe80::293d:619e:24bd:6b9c","ff02::1:3","LLMNR","90","Standard query 0x6960 AAAA zinox_edge"
"2011","53.802811751","192.168.3.234","224.0.0.252","LLMNR","70","Standard query 0x6960 AAAA zinox_edge"
"2012","54.096040076","192.168.3.249","192.168.3.1","DHCP","324","DHCP Request  - Transaction ID 0x711a252a"
"2013","54.185572122","fe80::293d:619e:24bd:6b9c","ff02::1:3","LLMNR","90","Standard query 0x6960 AAAA zinox_edge"
"2014","54.194536603","192.168.3.1","192.168.3.249","DHCP","342","DHCP ACK      - Transaction ID 0x711a252a"
"2015","54.194565180","fe80::293d:619e:24bd:6b9c","ff02::1:3","LLMNR","90","Standard query 0xf914 A zinox_edge"
"2016","54.196054749","192.168.3.234","224.0.0.252","LLMNR","70","Standard query 0xf914 A zinox_edge"
"2017","54.291696537","fe80::14c0:17ff:feb3:8146","ff02::fb","MDNS","139","Standard query 0x0005 PTR _8FBAE9A4._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"2018","54.316117919","192.168.3.235","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"2019","54.318367197","fe80::74dc:a3ff:fe60:be5","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"2020","54.523249531","192.168.3.235","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"2021","54.525248496","192.168.3.235","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"2022","54.526773079","fe80::74dc:a3ff:fe60:be5","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"2023","54.573711814","192.168.3.66","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-9.local, ""QM"" question ANY Android-9.local, ""QM"" question A 192.168.3.66 AAAA fe80::ccac:b8ff:fec9:567f"
"2024","54.575655830","fe80::ccac:b8ff:fec9:567f","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-9.local, ""QM"" question ANY Android-9.local, ""QM"" question A 192.168.3.66 AAAA fe80::ccac:b8ff:fec9:567f"
"2025","54.818984112","192.168.3.66","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-9.local, ""QM"" question ANY Android-9.local, ""QM"" question A 192.168.3.66 AAAA fe80::ccac:b8ff:fec9:567f"
"2026","54.826812043","fe80::ccac:b8ff:fec9:567f","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-9.local, ""QM"" question ANY Android-9.local, ""QM"" question A 192.168.3.66 AAAA fe80::ccac:b8ff:fec9:567f"
"2027","55.699044359","192.168.3.249","142.250.200.110","TCP","74","51194  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=485349196 TSecr=0 WS=128"
"2028","55.950061323","192.168.3.249","142.250.200.110","TCP","74","51208  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=485349447 TSecr=0 WS=128"
"2029","56.008808460","142.250.200.110","192.168.3.249","TCP","74","443  >  51194 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16338948 TSecr=485349196 WS=128"
"2030","56.008892626","192.168.3.249","142.250.200.110","TCP","66","51194  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=485349506 TSecr=16338948"
"2031","56.008908388","142.250.200.110","192.168.3.249","TCP","74","443  >  51208 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16338977 TSecr=485349447 WS=128"
"2032","56.008915840","192.168.3.249","142.250.200.110","TCP","66","51208  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=485349506 TSecr=16338977"
"2033","56.014459260","192.168.3.249","142.250.200.110","TLSv1","583","Client Hello"
"2034","56.020616051","192.168.3.249","142.250.200.110","TLSv1","583","Client Hello"
"2035","56.075273340","192.168.3.66","224.0.0.251","MDNS","290","Standard query response 0x0000 PTR, cache flush Android-9.local PTR, cache flush Android-9.local A, cache flush 192.168.3.66 AAAA, cache flush fe80::ccac:b8ff:fec9:567f NSEC, cache flush 66.3.168.192.in-addr.arpa NSEC, cache flush F.7.6.5.9.C.E.F.F.F.8.B.C.A.C.C.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-9.local"
"2036","56.078389877","fe80::ccac:b8ff:fec9:567f","ff02::fb","MDNS","310","Standard query response 0x0000 PTR, cache flush Android-9.local PTR, cache flush Android-9.local A, cache flush 192.168.3.66 AAAA, cache flush fe80::ccac:b8ff:fec9:567f NSEC, cache flush 66.3.168.192.in-addr.arpa NSEC, cache flush F.7.6.5.9.C.E.F.F.F.8.B.C.A.C.C.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-9.local"
"2037","56.311460045","fe80::293d:619e:24bd:6b9c","ff02::fb","MDNS","96","Standard query 0x0000 AAAA zinox_edge.local, ""QM"" question"
"2038","56.319127031","fe80::293d:619e:24bd:6b9c","ff02::1:3","LLMNR","90","Standard query 0xe9d8 A zinox_edge"
"2039","56.320160264","192.168.3.234","224.0.0.252","LLMNR","70","Standard query 0xe9d8 A zinox_edge"
"2040","56.340368971","192.168.3.234","224.0.0.252","LLMNR","70","Standard query 0x308c AAAA zinox_edge"
"2041","56.344464182","192.168.1.4","255.255.255.255","MNDP","168","5678  >  5678 Len=126"
"2042","56.348748548","142.250.200.110","192.168.3.249","TCP","66","443  >  51194 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338988 TSecr=485349511"
"2043","56.351355418","142.250.200.110","192.168.3.249","TCP","66","443  >  51194 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338988 TSecr=485349511"
"2044","56.351436779","142.250.200.110","192.168.3.249","TCP","66","443  >  51208 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338991 TSecr=485349517"
"2045","56.351461183","142.250.200.110","192.168.3.249","TCP","66","443  >  51208 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16338991 TSecr=485349517"
"2046","56.351695941","192.168.3.249","142.250.200.110","TCP","66","51194  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=485349848 TSecr=16338988"
"2047","56.352042785","192.168.3.249","142.250.200.110","TCP","66","51208  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=485349849 TSecr=16338991"
"2048","56.352754772","08:55:31:cd:f7:4b","CDP/VTP/DTP/PAgP/UDLD","CDP","114","Device ID: MikroTik  Port ID: bridge1/wlan1  "
"2049","56.354245110","08:55:31:cd:f7:4b","LLDP_Multicast","LLDP","125","MA/08:55:31:cd:f7:4b IN/bridge1/wlan1 120 SysN=MikroTik SysD=MikroTik RouterOS 6.45.9 (long-term) RBSXTG-2HnD "
"2050","56.355345046","fe80::74dc:a3ff:fe60:be5","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2051","56.366352959","192.168.3.79","255.255.255.255","UDP","987","53559  >  29810 Len=945"
"2052","56.474080451","192.168.3.235","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-5.local, ""QU"" question ANY Android-5.local, ""QU"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"2053","56.748888243","192.168.3.249","142.250.200.110","TCP","66","[TCP Retransmission] 51208  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=485350246 TSecr=16338991"
"2054","56.824829330","142.250.200.110","192.168.3.249","TCP","66","443  >  51208 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16339015 TSecr=485349849"
"2055","57.001623105","08:55:31:cd:f7:4b","Spanning-tree-(for-bridges)_00","STP","53","RST. Root = 32768/0/08:55:31:cd:f7:4b  Cost = 0  Port = 0x8001"
"2056","57.009539626","192.168.3.234","192.168.3.255","NBNS","92","Name query NB ZINOX_EDGE<00>"
"2057","57.075618758","192.168.3.235","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"2058","57.080654829","fe80::74dc:a3ff:fe60:be5","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
